Date,ORCL
2023-09-15,111.84862518310547
2023-09-18,110.17938995361328
2023-09-19,110.72924041748047
2023-09-20,110.82744598388672
2023-09-21,107.44969940185547
2023-09-22,107.05693054199219
2023-09-25,106.34014129638672
2023-09-26,102.9820327758789
2023-09-27,102.72674560546875
2023-09-28,104.22905731201172
2023-09-29,104.00320434570312
2023-10-02,104.7789077758789
2023-10-03,102.62854766845703
2023-10-04,105.14221954345703
2023-10-05,106.38923645019531
2023-10-06,107.97010040283203
2023-10-09,108.3235855102539
2023-10-10,107.72462463378906
2023-10-11,108.04983520507812
2023-10-12,107.52751922607422
2023-10-13,106.68000030517578
2023-10-16,107.1333236694336
2023-10-17,107.45854187011719
2023-10-18,106.68000030517578
2023-10-19,106.76869201660156
2023-10-20,100.37281036376953
2023-10-23,102.15657043457031
2023-10-24,101.70323944091797
2023-10-25,99.95891571044922
2023-10-26,98.94385528564453
2023-10-27,99.5252914428711
2023-10-30,100.17572784423828
2023-10-31,101.90034484863281
2023-11-01,104.21625518798828
2023-11-02,105.32001495361328
2023-11-03,106.48290252685547
2023-11-06,107.52751922607422
2023-11-07,107.40927124023438
2023-11-08,110.7008285522461
2023-11-09,110.5530014038086
2023-11-10,111.43009948730469
2023-11-13,112.49443817138672
2023-11-14,114.41614532470703
2023-11-15,112.40573120117188
2023-11-16,113.00688171386719
2023-11-17,113.68687438964844
2023-11-20,115.22425842285156
2023-11-21,114.39643859863281
2023-11-22,114.55412292480469
2023-11-24,114.56397247314453
2023-11-27,114.78077697753906
2023-11-28,114.55412292480469
2023-11-29,114.52455139160156
2023-11-30,114.52455139160156
2023-12-01,115.46077728271484
2023-12-04,114.10078430175781
2023-12-05,112.86891174316406
2023-12-06,110.4051742553711
2023-12-07,111.23299407958984
2023-12-08,111.96226501464844
2023-12-11,113.460205078125
2023-12-12,99.347900390625
2023-12-13,101.49628448486328
2023-12-14,98.85515594482422
2023-12-15,101.82150268554688
2023-12-18,103.47712707519531
2023-12-19,104.7090072631836
2023-12-20,102.63946533203125
2023-12-21,104.32466888427734
2023-12-22,104.65972137451172
2023-12-26,104.6498794555664
2023-12-27,104.40350341796875
2023-12-28,104.7090072631836
2023-12-29,103.90089416503906
